Fellowes Black Plastic Comb Bindings,Sylvia Foulston,Northwest Territories,Binders and Binder Accessories,0.39
Assorted Color Push Pins,Sylvia Foulston,Northwest Territories,Rubber Bands,0.52
HP Office Paper (20Lb. and 87 Bright),Chad Cunningham,Northwest Territories,Paper,0.37
Staples Vinyl Coated Paper Clips,Chad Cunningham,Northwest Territories,Rubber Bands,0.39
Canon MP41DH Printing Calculator,Carlos Daly,Northwest Territories,Office Machines,0.38
Newell 310,Carlos Daly,Northwest Territories,Pens & Art Supplies,0.56
Kensington 7 Outlet MasterPiece Power Center,Grant Carroll,Northwest Territories,Appliances,0.56
"DAX Metal Frame, Desktop, Stepped-Edge",Julia West,Northwest Territories,Office Furnishings,0.46
Bush Mission Pointe Library,Roy Skaria,Northwest Territories,Bookcases,0.65
Accessory21,Cindy Schnelling,Northwest Territories,Telephones and Communication,0.37
8860,Don Jones,Northwest Territories,Telephones and Communication,0.56
Array� Memo Cubes,Beth Thompson,Northwest Territories,Paper,0.36
"Fiskars 8"" Scissors, 2/Pack",Beth Thompson,Northwest Territories,"Scissors, Rulers and Trimmers",0.56
12 Colored Short Pencils,Alan Barnes,Northwest Territories,Pens & Art Supplies,0.58
Pizazz� Global Quick File�,Alan Barnes,Northwest Territories,Storage & Organization,0.57
Imation 5.2GB DVD-RAM,Carl Ludwig,Northwest Territories,Computer Peripherals,0.5
Acco Perma� 2700 Stacking Storage Drawers,Carl Ludwig,Northwest Territories,Storage & Organization,0.7
Portable Personal File Box,Carl Ludwig,Northwest Territories,Storage & Organization,0.58
"Snap-A-Way� Black Print Carbonless Speed Message, No Reply Area, Duplicate",Jamie Kunitz,Northwest Territories,Paper,0.38
Ibico Covers for Plastic or Wire Binding Elements,Heather Kirkland,Northwest Territories,Binders and Binder Accessories,0.4
Hanging Personal Folder File,Heather Kirkland,Northwest Territories,Storage & Organization,0.6
Tennsco Double-Tier Lockers,Heather Kirkland,Northwest Territories,Storage & Organization,0.72
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Doug Bickford,Northwest Territories,Paper,0.38
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Doug Bickford,Northwest Territories,"Scissors, Rulers and Trimmers",0.58
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Doug Bickford,Northwest Territories,Computer Peripherals,0.64
PC Concepts 116 Key Quantum 3000 Keyboard,Doug Bickford,Northwest Territories,Computer Peripherals,0.75
Epson Stylus 1520 Color Inkjet Printer,Carlos Daly,Northwest Territories,Office Machines,0.37
Avery 494,Toby Braunhardt,Northwest Territories,Labels,0.39
Self-Adhesive Address Labels for Typewriters by Universal,Toby Braunhardt,Northwest Territories,Labels,0.38
Accessory37,Toby Braunhardt,Northwest Territories,Telephones and Communication,0.81
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Cari Schnelling,Northwest Territories,Binders and Binder Accessories,0.38
Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Thomas Seio,Northwest Territories,Appliances,0.6
AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Thomas Seio,Northwest Territories,Office Machines,0.52
"Peel & Seel� Recycled Catalog Envelopes, Brown",Thomas Seio,Northwest Territories,Envelopes,0.35
Cardinal Poly Pocket Divider Pockets for Ring Binders,Brendan Dodson,Northwest Territories,Binders and Binder Accessories,0.4
Canon PC1060 Personal Laser Copier,Brendan Dodson,Northwest Territories,Copiers and Fax,0.41
Sterling Rubber Bands by Alliance,Charlotte Melton,Northwest Territories,Rubber Bands,0.85
Newell 312,Beth Thompson,Northwest Territories,Pens & Art Supplies,0.55
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Beth Thompson,Northwest Territories,Tables,0.77
"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Eugene Barchas,Northwest Territories,Computer Peripherals,0.64
"Avery Flip-Chart Easel Binder, Black",Michelle Lonsdale,Northwest Territories,Binders and Binder Accessories,0.38
GBC Binding covers,Michelle Lonsdale,Northwest Territories,Binders and Binder Accessories,0.4
R280,Grant Carroll,Northwest Territories,Telephones and Communication,0.55
Accessory9,Beth Paige,Northwest Territories,Telephones and Communication,0.39
U.S. Robotics 56K Internet Call Modem,Dorothy Wardle,Northwest Territories,Computer Peripherals,0.5
Tennsco Industrial Shelving,Muhammed MacIntyre,Northwest Territories,Storage & Organization,0.83
Staples Bulldog Clip,Charlotte Melton,Northwest Territories,Rubber Bands,0.39
"Micro Innovations Micro 3000 Keyboard, Black",Muhammed MacIntyre,Northwest Territories,Computer Peripherals,0.75
"Fellowes Basic 104-Key Keyboard, Platinum",Claudia Miner,Northwest Territories,Computer Peripherals,0.65
Xerox 1882,Claudia Miner,Northwest Territories,Paper,0.36
Carina Double Wide Media Storage Towers in Natural & Black,Claudia Miner,Northwest Territories,Storage & Organization,0.81
Portable Personal File Box,Brendan Dodson,Northwest Territories,Storage & Organization,0.58
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Dorothy Wardle,Northwest Territories,"Scissors, Rulers and Trimmers",0.56
Eldon Cleatmat� Chair Mats for Medium Pile Carpets,Mike Pelletier,Northwest Territories,Office Furnishings,0.72
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Edward Hooks,Northwest Territories,Paper,0.4
Hon 94000 Series Round Tables,Edward Hooks,Northwest Territories,Tables,0.76
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Jamie Kunitz,Northwest Territories,Office Furnishings,0.67
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Jamie Kunitz,Northwest Territories,Binders and Binder Accessories,0.35
"Global High-Back Leather Tilter, Burgundy",Julia West,Northwest Territories,Chairs & Chairmats,0.74
Poly Designer Cover & Back,Jeremy Lonsdale,Northwest Territories,Binders and Binder Accessories,0.37
"Lifetime Advantage� Folding Chairs, 4/Carton",Jeremy Lonsdale,Northwest Territories,Chairs & Chairmats,0.57
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Jeremy Lonsdale,Northwest Territories,Office Furnishings,0.49
Stockwell Push Pins,Jeremy Lonsdale,Northwest Territories,Rubber Bands,0.52
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Cindy Schnelling,Northwest Territories,Computer Peripherals,0.64
8260,Heather Kirkland,Northwest Territories,Telephones and Communication,0.58
3390,Alan Barnes,Northwest Territories,Telephones and Communication,0.57
"Global Deluxe Stacking Chair, Gray",Hunter Glantz,Northwest Territories,Chairs & Chairmats,0.56
Bevis 36 x 72 Conference Tables,Hunter Glantz,Northwest Territories,Tables,0.63
"Avery Flip-Chart Easel Binder, Black",Hunter Glantz,Northwest Territories,Binders and Binder Accessories,0.38
"Howard Miller 16"" Diameter Gallery Wall Clock",Julia West,Northwest Territories,Office Furnishings,0.46
"ACCOHIDE� 3-Ring Binder, Blue, 1""",Carlos Daly,Northwest Territories,Binders and Binder Accessories,0.38
"Global High-Back Leather Tilter, Burgundy",Barry French,Northwest Territories,Chairs & Chairmats,0.74
"Wilson Jones Hanging View Binder, White, 1""",Susan Vittorini,Northwest Territories,Binders and Binder Accessories,0.39
Boston 1730 StandUp Electric Pencil Sharpener,Carl Jackson,Northwest Territories,Pens & Art Supplies,0.59
Accessory31,Carl Jackson,Northwest Territories,Telephones and Communication,0.35
Accessory8,Carl Jackson,Northwest Territories,Telephones and Communication,0.39
Fellowes 17-key keypad for PS/2 interface,Alan Barnes,Northwest Territories,Computer Peripherals,0.75
Hanging Personal Folder File,Charlotte Melton,Northwest Territories,Storage & Organization,0.6
Ibico Covers for Plastic or Wire Binding Elements,Beth Thompson,Northwest Territories,Binders and Binder Accessories,0.4
Hoover Portapower� Portable Vacuum,Bryan Mills,Northwest Territories,Appliances,0.6
Fellowes Command Center 5-outlet power strip,Alan Barnes,Northwest Territories,Appliances,0.58
SAFCO Arco Folding Chair,Alan Barnes,Northwest Territories,Chairs & Chairmats,
Accessory12,Beth Paige,Northwest Territories,Telephones and Communication,0.35
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Mike Pelletier,Northwest Territories,Chairs & Chairmats,0.58
3390,Delfina Latchford,Northwest Territories,Telephones and Communication,0.57
GBC DocuBind TL300 Electric Binding System,Susan Vittorini,Northwest Territories,Binders and Binder Accessories,0.38
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Dorothy Wardle,Northwest Territories,Binders and Binder Accessories,0.39
Microsoft Internet Keyboard,Dorothy Wardle,Northwest Territories,Computer Peripherals,0.78
TDK 4.7GB DVD-R,Dorothy Wardle,Northwest Territories,Computer Peripherals,0.41
Xerox 1977,Susan Vittorini,Northwest Territories,Paper,0.37
DAX Solid Wood Frames,Jamie Kunitz,Northwest Territories,Office Furnishings,0.48
Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room,Fred Wasserman,Northwest Territories,Appliances,0.54
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Doug Bickford,Northwest Territories,Appliances,0.57
8260,Fred Wasserman,Northwest Territories,Telephones and Communication,0.58
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Susan Vittorini,Northwest Territories,Envelopes,0.35
Multimedia Mailers,Doug Bickford,Northwest Territories,Envelopes,0.39
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Claudia Miner,Northwest Territories,Envelopes,0.35
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Claudia Miner,Northwest Territories,Binders and Binder Accessories,0.36
"DXL� Angle-View Binders with Locking Rings, Black",Frank Price,Northwest Territories,Binders and Binder Accessories,0.38
8260,Frank Price,Northwest Territories,Telephones and Communication,0.58
Newell� 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Dorothy Wardle,Northwest Territories,Binders and Binder Accessories,0.37
Laser & Ink Jet Business Envelopes,Dorothy Wardle,Northwest Territories,Envelopes,0.39
Okidata ML390 Turbo Dot Matrix Printers,Dorothy Wardle,Northwest Territories,Office Machines,0.56
"Eldon Regeneration Recycled Desk Accessories, Smoke",Allen Rosenblatt,Northwest Territories,Office Furnishings,0.53
Accessory36,Dorothy Wardle,Northwest Territories,Telephones and Communication,0.83
"Linden� 12"" Wall Clock With Oak Frame",Julia West,Northwest Territories,Office Furnishings,0.55
2160i,Ralph Knight,Northwest Territories,Telephones and Communication,0.59
Global Deluxe High-Back Office Chair in Storm,Michelle Lonsdale,Northwest Territories,Chairs & Chairmats,0.76
"Howard Miller 16"" Diameter Gallery Wall Clock",Charlotte Melton,Northwest Territories,Office Furnishings,0.46
Canon MP100DHII Printing Calculator,Charlotte Melton,Northwest Territories,Office Machines,0.37
Accessory21,Allen Rosenblatt,Northwest Territories,Telephones and Communication,0.37
Verbatim DVD-R 4.7GB authoring disc,Neola Schneider,Northwest Territories,Computer Peripherals,0.51
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Neola Schneider,Northwest Territories,Paper,0.36
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro� Back, 8-1/2x11, 25/Bx",Joy Bell,Northwest Territories,Office Furnishings,0.54
Avery 51,Monica Federle,Northwest Territories,Labels,0.39
SANFORD Liquid Accent� Tank-Style Highlighters,Jamie Kunitz,Northwest Territories,Pens & Art Supplies,0.54
Avery Poly Binder Pockets,Susan Vittorini,Northwest Territories,Binders and Binder Accessories,0.37
"Dixon My First Ticonderoga Pencil, #2",Susan Vittorini,Northwest Territories,Pens & Art Supplies,0.56
Acco� Hot Clips� Clips to Go,Susan Vittorini,Northwest Territories,Rubber Bands,0.4
Fiskars� Softgrip Scissors,Charles McCrossin,Northwest Territories,"Scissors, Rulers and Trimmers",0.57
"Elite 5"" Scissors",Cari Schnelling,Northwest Territories,"Scissors, Rulers and Trimmers",0.55
Eldon Wave Desk Accessories,Doug Bickford,Northwest Territories,Office Furnishings,0.41
Avery 478,Don Miller,Northwest Territories,Labels,0.36
Boston 16701 Slimline Battery Pencil Sharpener,Don Miller,Northwest Territories,Pens & Art Supplies,0.55
Xerox 1982,Fred Wasserman,Northwest Territories,Paper,0.39
"Soundgear Copyboard Conference Phone, Optional Battery",Bryan Mills,Northwest Territories,Office Machines,0.37
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Carlos Daly,Northwest Territories,Labels,0.36
Euro Pro Shark Stick Mini Vacuum,Joy Bell,Northwest Territories,Appliances,0.59
Panasonic KX-P1150 Dot Matrix Printer,Claudia Miner,Northwest Territories,Office Machines,0.56
Recycled Eldon Regeneration Jumbo File,Claudia Miner,Northwest Territories,Storage & Organization,0.57
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Beth Thompson,Northwest Territories,Office Furnishings,0.65
Avery 498,Allen Rosenblatt,Northwest Territories,Labels,0.38
Premium Transparent Presentation Covers by GBC,Beth Thompson,Northwest Territories,Binders and Binder Accessories,0.37
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Beth Thompson,Northwest Territories,Tables,0.59
GBC VeloBinder Electric Binding Machine,Susan Vittorini,Northwest Territories,Binders and Binder Accessories,0.35
Brown Kraft Recycled Envelopes,Sylvia Foulston,Northwest Territories,Envelopes,0.35
"Acme� 8"" Straight Scissors",Joy Bell,Northwest Territories,"Scissors, Rulers and Trimmers",0.6
Bell Sonecor JB700 Caller ID,Becky Castell,Northwest Territories,Telephones and Communication,0.6
A1228,Carlos Daly,Northwest Territories,Telephones and Communication,0.58
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Cari Schnelling,Northwest Territories,Office Furnishings,0.59
8290,Jim Radford,Northwest Territories,Telephones and Communication,0.6
Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Allen Rosenblatt,Northwest Territories,Office Machines,0.4
Fellowes Neat Ideas� Storage Cubes,Dorothy Badders,Northwest Territories,Storage & Organization,0.81
"Lesro Round Back Collection Coffee Table, End Table",Dorothy Badders,Northwest Territories,Tables,0.72
Avery 492,Mike Pelletier,Northwest Territories,Labels,0.39
Newell 343,Mike Pelletier,Northwest Territories,Pens & Art Supplies,0.58
Recycled Eldon Regeneration Jumbo File,Doug Bickford,Northwest Territories,Storage & Organization,0.57
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Doug Bickford,Northwest Territories,Tables,
Canon S750 Color Inkjet Printer,Susan Vittorini,Northwest Territories,Office Machines,0.38
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Andrew Gjertsen,Northwest Territories,Pens & Art Supplies,0.55
"AT&T Black Trimline Phone, Model 210",Muhammed MacIntyre,Northwest Territories,Office Machines,0.49
Newell 318,Muhammed MacIntyre,Northwest Territories,Pens & Art Supplies,0.59
"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Muhammed MacIntyre,Northwest Territories,Pens & Art Supplies,0.4
Staples Vinyl Coated Paper Clips,Muhammed MacIntyre,Northwest Territories,Rubber Bands,0.39
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Jim Radford,Northwest Territories,Office Furnishings,0.59
Avery 491,Bryan Davis,Northwest Territories,Labels,0.39
Fellowes Black Plastic Comb Bindings,Anthony Johnson,Northwest Territories,Binders and Binder Accessories,0.39
"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Anthony Johnson,Northwest Territories,Office Furnishings,0.55
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Doug Bickford,Northwest Territories,Bookcases,0.61
T18,Carlos Daly,Northwest Territories,Telephones and Communication,0.57
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Don Miller,Northwest Territories,Appliances,0.59
Honeywell Quietcare HEPA Air Cleaner,Don Jones,Northwest Territories,Appliances,0.52
Staples Colored Bar Computer Paper,Chad Cunningham,Northwest Territories,Paper,0.38
Boston 16765 Mini Stand Up Battery Pencil Sharpener,Ralph Arnett,Northwest Territories,Pens & Art Supplies,0.59
Staples Battery-Operated Desktop Pencil Sharpener,Ralph Arnett,Northwest Territories,Pens & Art Supplies,0.6
Eldon� 200 Class� Desk Accessories,Nicole Hansen,Northwest Territories,Office Furnishings,0.53
"Memorex 80 Minute CD-R, 30/Pack",Fred Wasserman,Northwest Territories,Computer Peripherals,0.46
"Global Leather and Oak Executive Chair, Black",Bryan Mills,Northwest Territories,Chairs & Chairmats,0.56
"Dual Level, Single-Width Filing Carts",Ralph Arnett,Northwest Territories,Storage & Organization,0.59
"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Doug Bickford,Northwest Territories,Computer Peripherals,0.68
"Wilson Jones 1"" Hanging DublLock� Ring Binders",Eugene Barchas,Northwest Territories,Binders and Binder Accessories,0.37
"Master Giant Foot� Doorstop, Safety Yellow",Brad Eason,Northwest Territories,Office Furnishings,0.42
"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Brad Eason,Northwest Territories,Storage & Organization,0.68
Epson DFX-8500 Dot Matrix Printer,Dorothy Wardle,Northwest Territories,Office Machines,0.57
Xerox 194,Ralph Knight,Northwest Territories,Paper,0.37
SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Sylvia Foulston,Northwest Territories,Telephones and Communication,0.56
